epoch,train_loss,train_acc,val_loss,val_acc
1,1.195255994796753,0.49054983258247375,1.3797918558120728,0.284246563911438
2,0.8774319291114807,0.6907216310501099,1.4498472213745117,0.3732876777648926
3,0.7444794774055481,0.7336769700050354,1.4756782054901123,0.5034246444702148
4,0.6325790882110596,0.7835051417350769,0.7400773167610168,0.7089040875434875
5,0.5828133821487427,0.800687313079834,0.5701489448547363,0.7979452013969421
6,0.5186145901679993,0.8264604806900024,0.5331763029098511,0.7979452013969421
7,0.5301935076713562,0.8178694248199463,0.5148767232894897,0.8253424763679504
8,0.49420711398124695,0.838487982749939,0.5080915689468384,0.818493127822876
9,0.4692792296409607,0.8281787037849426,0.5131733417510986,0.8219178318977356
10,0.4540941119194031,0.831615149974823,0.5170265436172485,0.8287671208381653
11,0.4321601092815399,0.8462199568748474,0.5035991668701172,0.8253424763679504
12,0.42455723881721497,0.8436425924301147,0.46959707140922546,0.8219178318977356
13,0.41166332364082336,0.8522336483001709,0.4708121716976166,0.8321917653083801
14,0.4055785536766052,0.8539518713951111,0.4693293571472168,0.835616409778595
15,0.4081238806247711,0.8556700944900513,0.45924586057662964,0.8390411138534546
16,0.3874974846839905,0.8539518713951111,0.45632416009902954,0.8424657583236694
17,0.37586894631385803,0.8676975965499878,0.4619244635105133,0.8424657583236694
18,0.3550124168395996,0.8754295706748962,0.45375150442123413,0.8561643958091736
19,0.3582386076450348,0.876288652420044,0.4589481055736542,0.8390411138534546
20,0.332429975271225,0.8780068755149841,0.46124404668807983,0.8424657583236694
21,0.34073299169540405,0.8728522062301636,0.48013728857040405,0.8458904027938843
22,0.3426510691642761,0.8771477937698364,0.46030792593955994,0.8527397513389587
23,0.3218247592449188,0.876288652420044,0.4831543564796448,0.8493150472640991
24,0.29823583364486694,0.8891752362251282,0.4897793233394623,0.8390411138534546
25,0.31076139211654663,0.8883161544799805,0.4782935380935669,0.8493150472640991
26,0.3136855661869049,0.8874570727348328,0.4783220589160919,0.8493150472640991
27,0.3065357506275177,0.8977663516998291,0.46865901350975037,0.8527397513389587
28,0.31336021423339844,0.8831614851951599,0.47813180088996887,0.8424657583236694
29,0.3097154498100281,0.8840206265449524,0.47312963008880615,0.8458904027938843
30,0.30510830879211426,0.8865979313850403,0.47406214475631714,0.8493150472640991
