epoch,train_loss,train_acc,val_loss,val_acc
1,1.2955973148345947,0.5542857050895691,1.6136866807937622,0.18666666746139526
2,0.7319848537445068,0.7971428632736206,1.5867830514907837,0.2199999988079071
3,0.3757340908050537,0.9057142734527588,0.7309997081756592,0.8199999928474426
4,0.23850522935390472,0.9399999976158142,0.17530442774295807,0.9466666579246521
5,0.15345235168933868,0.9714285731315613,0.12824591994285583,0.9466666579246521
6,0.13675518333911896,0.9714285731315613,0.10135173797607422,0.9599999785423279
7,0.09146025776863098,0.9857142567634583,0.09283901751041412,0.9666666388511658
8,0.13030928373336792,0.9571428298950195,0.06103268265724182,0.9800000190734863
9,0.08351974189281464,0.9828571677207947,0.05934402346611023,0.9733333587646484
10,0.05242391303181648,0.991428554058075,0.055028025060892105,0.9733333587646484
11,0.04337418079376221,0.9885714054107666,0.04276067763566971,0.9800000190734863
12,0.03359153866767883,1.0,0.044190581887960434,0.9866666793823242
13,0.04129277542233467,0.9885714054107666,0.04739116132259369,0.9800000190734863
14,0.036768391728401184,0.9942857027053833,0.0732584223151207,0.9800000190734863
15,0.045136068016290665,0.9828571677207947,0.06636744737625122,0.9800000190734863
16,0.02611636556684971,0.9942857027053833,0.06270202249288559,0.9733333587646484
17,0.03828798979520798,0.9885714054107666,0.06093217059969902,0.9733333587646484
18,0.02407800406217575,0.9971428513526917,0.058621712028980255,0.9733333587646484
19,0.04070206359028816,0.9857142567634583,0.05534137785434723,0.9733333587646484
20,0.05018340423703194,0.9828571677207947,0.050306838005781174,0.9800000190734863
21,0.061212632805109024,0.9828571677207947,0.050246428698301315,0.9800000190734863
22,0.025053001940250397,0.9942857027053833,0.04850819706916809,0.9800000190734863
23,0.03979966789484024,0.9942857027053833,0.05142465606331825,0.9800000190734863
24,0.037584368139505386,0.991428554058075,0.050233613699674606,0.9800000190734863
25,0.043472692370414734,0.9857142567634583,0.04420347511768341,0.9800000190734863
26,0.03748394548892975,0.9857142567634583,0.0495663620531559,0.9800000190734863
27,0.031318191438913345,0.991428554058075,0.053462810814380646,0.9800000190734863
28,0.017698626965284348,0.9971428513526917,0.04813676327466965,0.9800000190734863
29,0.03666680306196213,0.9857142567634583,0.04634658992290497,0.9800000190734863
30,0.01598394103348255,0.9971428513526917,0.04838220775127411,0.9800000190734863
