epoch,train_loss,train_acc,val_loss,val_acc
1,1.4959890842437744,0.36571428179740906,1.1640515327453613,0.5799999833106995
2,0.9613427519798279,0.7228571176528931,0.8382349014282227,0.7666666507720947
3,0.680189311504364,0.845714271068573,0.6617560386657715,0.8333333134651184
4,0.5144730806350708,0.8942857384681702,0.545960009098053,0.8799999952316284
5,0.4152938425540924,0.9371428489685059,0.4760202467441559,0.9200000166893005
6,0.3788597285747528,0.9371428489685059,0.42050638794898987,0.9133333563804626
7,0.3331432342529297,0.9399999976158142,0.37234243750572205,0.9266666769981384
8,0.2840198278427124,0.9599999785423279,0.3300893008708954,0.9333333373069763
9,0.24799364805221558,0.9685714244842529,0.3055984377861023,0.9399999976158142
10,0.22761718928813934,0.9657142758369446,0.2804854214191437,0.9466666579246521
11,0.20782455801963806,0.9800000190734863,0.2583889663219452,0.9466666579246521
12,0.20457129180431366,0.9571428298950195,0.23907431960105896,0.9466666579246521
13,0.16500888764858246,0.9800000190734863,0.2265264391899109,0.9466666579246521
14,0.16212624311447144,0.977142870426178,0.209319069981575,0.9466666579246521
15,0.1649683117866516,0.9742857217788696,0.19906659424304962,0.9466666579246521
16,0.14603954553604126,0.9685714244842529,0.19099639356136322,0.95333331823349
17,0.13321465253829956,0.977142870426178,0.18532904982566833,0.95333331823349
18,0.13739939033985138,0.977142870426178,0.17212650179862976,0.95333331823349
19,0.12291576713323593,0.991428554058075,0.165171280503273,0.95333331823349
20,0.11901850998401642,0.9885714054107666,0.1593461036682129,0.9599999785423279
21,0.10891015082597733,0.977142870426178,0.15082502365112305,0.9666666388511658
22,0.11187158524990082,0.9857142567634583,0.14870816469192505,0.9599999785423279
23,0.0958135575056076,0.9828571677207947,0.1396225392818451,0.9666666388511658
24,0.09523426741361618,0.9828571677207947,0.14026837050914764,0.9666666388511658
25,0.08167463541030884,0.991428554058075,0.13284167647361755,0.9666666388511658
26,0.08368902653455734,0.991428554058075,0.12604588270187378,0.9800000190734863
27,0.08507474511861801,0.9828571677207947,0.12205786257982254,0.9733333587646484
28,0.07722923159599304,0.9971428513526917,0.11809524893760681,0.9800000190734863
29,0.06719750910997391,0.9942857027053833,0.11551430821418762,0.9800000190734863
30,0.06694125384092331,1.0,0.1142202615737915,0.9733333587646484
