epoch,train_loss,train_acc,val_loss,val_acc
1,1.2316783666610718,0.45532646775245667,1.3608136177062988,0.32534247636795044
2,0.9548447728157043,0.6606529355049133,1.3705565929412842,0.32534247636795044
3,0.7971740961074829,0.7147766351699829,1.2271369695663452,0.4006849229335785
4,0.7116562128067017,0.7474226951599121,0.6668682098388672,0.7773972749710083
5,0.6324857473373413,0.7929553389549255,0.5936287641525269,0.7602739930152893
6,0.5588782429695129,0.800687313079834,0.5657021403312683,0.7910959124565125
7,0.5382822751998901,0.8032646179199219,0.5201737880706787,0.8287671208381653
8,0.5426898002624512,0.8152921199798584,0.5272619128227234,0.8253424763679504
9,0.4894082546234131,0.818728506565094,0.5014529228210449,0.8561643958091736
10,0.462790310382843,0.8402062058448792,0.46998417377471924,0.8561643958091736
11,0.43678006529808044,0.8479381203651428,0.47447219491004944,0.8595890402793884
12,0.439249724149704,0.8419243693351746,0.46201851963996887,0.8424657583236694
13,0.4044785499572754,0.8539518713951111,0.47551146149635315,0.8424657583236694
14,0.39854320883750916,0.8599656224250793,0.4373604357242584,0.8630136847496033
15,0.4011717140674591,0.8634020686149597,0.4282805919647217,0.8595890402793884
16,0.4052679240703583,0.8565292358398438,0.41703811287879944,0.8527397513389587
17,0.36981451511383057,0.8668385148048401,0.4498506188392639,0.8458904027938843
18,0.33825552463531494,0.8797250986099243,0.4168742001056671,0.8698630332946777
19,0.3667869567871094,0.876288652420044,0.42967233061790466,0.8767123222351074
20,0.326866090297699,0.880584180355072,0.43000030517578125,0.8630136847496033
21,0.32123881578445435,0.8771477937698364,0.4296196401119232,0.8732876777648926
22,0.32594063878059387,0.8840206265449524,0.4396722912788391,0.8630136847496033
23,0.3247688412666321,0.8848797082901001,0.44116899371147156,0.8527397513389587
24,0.3014988601207733,0.8994845151901245,0.44012147188186646,0.8527397513389587
25,0.32218748331069946,0.8908934593200684,0.4377165734767914,0.8664383292198181
26,0.2989089787006378,0.8891752362251282,0.4348786771297455,0.8698630332946777
27,0.31899285316467285,0.8857388496398926,0.43555131554603577,0.8664383292198181
28,0.31541356444358826,0.8960481286048889,0.42831939458847046,0.8630136847496033
29,0.30611035227775574,0.8900343775749207,0.4335053265094757,0.8630136847496033
30,0.3006584346294403,0.8883161544799805,0.42849403619766235,0.8664383292198181
