epoch,train_loss,train_acc,val_loss,val_acc
1,1.2005757093429565,0.4821428656578064,0.8656324744224548,0.7333333492279053
2,0.8545612096786499,0.7142857313156128,0.5938616991043091,0.8583333492279053
3,0.6075503826141357,0.8464285731315613,0.4468120336532593,0.925000011920929
4,0.4818660616874695,0.8785714507102966,0.36978620290756226,0.9333333373069763
5,0.4169081151485443,0.9285714030265808,0.2990587651729584,0.949999988079071
6,0.3382206857204437,0.9107142686843872,0.25993773341178894,0.9583333134651184
7,0.2958909571170807,0.949999988079071,0.22920778393745422,0.9666666388511658
8,0.2788951098918915,0.9285714030265808,0.20003239810466766,0.9833333492279053
9,0.22728897631168365,0.9607142806053162,0.1791360080242157,0.9916666746139526
10,0.20168691873550415,0.9714285731315613,0.16396969556808472,0.9916666746139526
11,0.18778806924819946,0.9785714149475098,0.14645594358444214,0.9916666746139526
12,0.17849737405776978,0.9750000238418579,0.13426703214645386,0.9916666746139526
13,0.17089781165122986,0.9750000238418579,0.11946143954992294,0.9916666746139526
14,0.15039275586605072,0.9857142567634583,0.11222944408655167,1.0
15,0.13411499559879303,0.9892857074737549,0.10007451474666595,1.0
16,0.1424507051706314,0.9750000238418579,0.09349538385868073,1.0
17,0.12444765865802765,0.9892857074737549,0.08541946858167648,1.0
18,0.11588066816329956,0.9857142567634583,0.07980559766292572,1.0
19,0.1070372462272644,0.9892857074737549,0.07648283988237381,1.0
20,0.09979785978794098,0.9928571581840515,0.07160119712352753,1.0
21,0.09879850596189499,0.9928571581840515,0.06703758239746094,1.0
22,0.0815463736653328,0.9964285492897034,0.0628523901104927,1.0
23,0.07677508890628815,1.0,0.06175808236002922,1.0
24,0.07980527728796005,0.9928571581840515,0.05638527870178223,1.0
25,0.07917262613773346,0.9964285492897034,0.053926266729831696,1.0
26,0.08031819015741348,0.9964285492897034,0.05076664313673973,1.0
27,0.06904146820306778,1.0,0.048184458166360855,1.0
28,0.06990981847047806,0.9964285492897034,0.047935839742422104,1.0
29,0.05860193073749542,1.0,0.04547347500920296,1.0
30,0.06325437873601913,0.9964285492897034,0.042781367897987366,1.0
