epoch,train_loss,train_acc,val_loss,val_acc
1,1.3284919261932373,0.46000000834465027,1.604110598564148,0.18666666746139526
2,0.9141916036605835,0.668571412563324,1.5174710750579834,0.31333333253860474
3,0.6602540612220764,0.8057143092155457,0.8923084735870361,0.6933333277702332
4,0.487174391746521,0.8571428656578064,0.39485442638397217,0.9066666960716248
5,0.36027759313583374,0.9257143139839172,0.23359502851963043,0.9466666579246521
6,0.2942947447299957,0.9114285707473755,0.16146647930145264,0.9733333587646484
7,0.25152716040611267,0.9371428489685059,0.12164802849292755,0.9866666793823242
8,0.21362073719501495,0.9485714435577393,0.08387219905853271,0.9733333587646484
9,0.14841531217098236,0.9657142758369446,0.07847892493009567,0.9866666793823242
10,0.12141264975070953,0.9599999785423279,0.0808178037405014,0.9866666793823242
11,0.09462585300207138,0.9714285731315613,0.06421124190092087,0.9800000190734863
12,0.09264202415943146,0.9685714244842529,0.05411391705274582,0.9866666793823242
13,0.0800955593585968,0.9885714054107666,0.05685240402817726,0.9800000190734863
14,0.08357544988393784,0.977142870426178,0.0769207701086998,0.9800000190734863
15,0.08023664355278015,0.9714285731315613,0.04619012027978897,0.9866666793823242
16,0.08111485838890076,0.9742857217788696,0.042428433895111084,0.9866666793823242
17,0.06419520080089569,0.9885714054107666,0.04710909724235535,0.9866666793823242
18,0.03537248820066452,0.9942857027053833,0.04444579407572746,0.9933333396911621
19,0.05086849629878998,0.9800000190734863,0.04870251193642616,0.9866666793823242
20,0.09388182312250137,0.9742857217788696,0.033839888870716095,0.9866666793823242
21,0.06139528378844261,0.9800000190734863,0.04363169148564339,0.9800000190734863
22,0.04158833622932434,0.9857142567634583,0.0425337515771389,0.9866666793823242
23,0.03152065351605415,0.9885714054107666,0.039753854274749756,0.9866666793823242
24,0.03118405118584633,0.9942857027053833,0.03852560371160507,0.9800000190734863
25,0.03751453384757042,0.9828571677207947,0.04187147691845894,0.9866666793823242
26,0.03282120078802109,0.9942857027053833,0.036057937890291214,0.9933333396911621
27,0.05235864222049713,0.9800000190734863,0.04088624566793442,0.9800000190734863
28,0.02926379255950451,0.9942857027053833,0.03735927864909172,0.9933333396911621
29,0.039865802973508835,0.9828571677207947,0.03477974608540535,0.9933333396911621
30,0.03594464808702469,0.9828571677207947,0.03831005096435547,0.9866666793823242
