epoch,train_loss,train_acc,val_loss,val_acc
1,1.5131546258926392,0.5896426439285278,0.9062902927398682,0.7416717410087585
2,0.7667273283004761,0.8055723905563354,0.6359002590179443,0.8249545693397522
3,0.5891227126121521,0.8452453017234802,0.5276750326156616,0.8573591709136963
4,0.4978264272212982,0.8662174344062805,0.4756826162338257,0.8615990281105042
5,0.4429788291454315,0.8791641592979431,0.43248069286346436,0.8809812068939209
6,0.4048469364643097,0.8877195715904236,0.4130658209323883,0.8779527544975281
7,0.3716653883457184,0.8977892398834229,0.3867672383785248,0.8827983140945435
8,0.34597912430763245,0.9002876877784729,0.3712008595466614,0.8882495164871216
9,0.3315209448337555,0.9064960479736328,0.3602299690246582,0.8906723260879517
10,0.31473037600517273,0.9104330539703369,0.34642013907432556,0.894306480884552
11,0.3021529018878937,0.9133101105690002,0.3484974801540375,0.8949121832847595
12,0.29426413774490356,0.913840115070343,0.3167888820171356,0.9049060940742493
13,0.2812492549419403,0.9226226806640625,0.3175323009490967,0.9033918976783752
14,0.26955193281173706,0.9221683740615845,0.3068588078022003,0.9073289036750793
15,0.2652290165424347,0.9238340258598328,0.3220486640930176,0.9033918976783752
16,0.25865983963012695,0.9211841225624084,0.3333267271518707,0.9006662368774414
17,0.25111138820648193,0.923531174659729,0.32148972153663635,0.902483344078064
18,0.24534954130649567,0.9259539842605591,0.3130066990852356,0.9103573560714722
19,0.2369726598262787,0.9304209351539612,0.32910123467445374,0.8988491892814636
20,0.22746872901916504,0.9323137402534485,0.30710655450820923,0.9067232012748718
21,0.22785191237926483,0.9327680468559265,0.3029947876930237,0.9076317548751831
22,0.22941529750823975,0.9340550899505615,0.30382397770881653,0.9091459512710571
23,0.22778433561325073,0.9332979917526245,0.30629274249076843,0.9070260524749756
24,0.22441422939300537,0.9354936480522156,0.30533361434936523,0.9070260524749756
25,0.22677844762802124,0.9314051866531372,0.3033980429172516,0.9082374572753906
26,0.22235806286334991,0.9356450438499451,0.29945194721221924,0.9094488024711609
27,0.2263619303703308,0.933676540851593,0.3013967275619507,0.9094488024711609
28,0.22729873657226562,0.9332979917526245,0.304757684469223,0.9064203500747681
29,0.22308188676834106,0.9357208013534546,0.2943902015686035,0.9115687608718872
30,0.222941592335701,0.9367807507514954,0.30122682452201843,0.9097516536712646
