epoch,train_loss,train_acc,val_loss,val_acc
1,1.186371922492981,0.4749999940395355,1.3820639848709106,0.3583333194255829
2,0.7496004104614258,0.7857142686843872,1.3106786012649536,0.5
3,0.519645094871521,0.8464285731315613,0.908443808555603,0.800000011920929
4,0.3507332503795624,0.9107142686843872,0.2658468782901764,0.949999988079071
5,0.2442091852426529,0.949999988079071,0.09193478524684906,0.9833333492279053
6,0.20677146315574646,0.9464285969734192,0.06096447631716728,0.9750000238418579
7,0.12035812437534332,0.9714285731315613,0.04861991107463837,0.9833333492279053
8,0.10845664143562317,0.9750000238418579,0.05328458920121193,0.9833333492279053
9,0.08470891416072845,0.9821428656578064,0.04893837496638298,0.9833333492279053
10,0.07273927330970764,0.9821428656578064,0.026027705520391464,0.9916666746139526
11,0.06489155441522598,0.9785714149475098,0.02348647080361843,0.9916666746139526
12,0.05569666624069214,0.9892857074737549,0.017218662425875664,0.9916666746139526
13,0.04441000893712044,0.9892857074737549,0.021888678893446922,0.9916666746139526
14,0.049846451729536057,0.9857142567634583,0.034460943192243576,0.9833333492279053
15,0.05355650931596756,0.9821428656578064,0.026832403615117073,0.9833333492279053
16,0.0629914402961731,0.9857142567634583,0.03022107481956482,0.9833333492279053
17,0.03138814494013786,0.9892857074737549,0.013698696158826351,0.9916666746139526
18,0.053770679980516434,0.9892857074737549,0.0032471504528075457,1.0
19,0.025298260152339935,0.9964285492897034,0.0032410891726613045,1.0
20,0.03370089828968048,0.9928571581840515,0.0027755883056670427,1.0
21,0.018085846677422523,0.9964285492897034,0.002241419395431876,1.0
22,0.02788815088570118,0.9928571581840515,0.0018876323010772467,1.0
23,0.02582378126680851,0.9892857074737549,0.003501076716929674,1.0
24,0.02031184360384941,0.9964285492897034,0.003146401373669505,1.0
25,0.018765538930892944,0.9964285492897034,0.010448594577610493,1.0
26,0.016562003642320633,0.9928571581840515,0.014453343115746975,0.9916666746139526
27,0.015097948722541332,0.9964285492897034,0.003448599250987172,1.0
28,0.02003457210958004,0.9964285492897034,0.002319278661161661,1.0
29,0.01980416476726532,0.9928571581840515,0.002916655270382762,1.0
30,0.019390495494008064,0.9964285492897034,0.0021511719096451998,1.0
